50,30,100,127,0.027785515449849515,21703.676,2.05744301184374,235.211
51,30,100,127,0.02831368117873654,21724.227,2.002493242001942,228.903
52,30,100,126,0.02861716803657373,21760.717,1.9655210109755563,149.83166666666668
53,30,100,126,0.02916264699418931,21791.707,1.9438944615949698,222.2785
54,30,100,126,0.029721229611619906,21807.373,1.9202250924768043,219.5835
55,30,100,127,0.030494669764794237,21844.606,1.8696326862468253,142.57133333333334
56,30,100,126,0.03083045562068856,21857.869,1.828761164471297,209.1545
57,30,100,126,0.03137780133199788,21887.098,1.8115658269671169,103.627
58,30,100,127,0.03215283412119129,21900.269,1.7773047537458257,203.313
59,30,100,127,0.03273394429746728,21919.943,1.7389065668927899,198.917
60,30,100,126,0.032908745080001266,21946.884,1.6975805041781757,97.105
61,30,100,127,0.033967198020753,21969.651,1.7725222863135817,405.624
62,30,100,127,0.03433077942395709,21986.712,1.6970785220913012,194.223
63,30,100,126,0.034738602235091336,22006.434,1.6444406578234503,125.45766666666667
64,30,100,126,0.03501954225392943,22024.71,1.6580822444441532,126.51333333333334
65,30,100,127,0.036145689313278134,22042.362,1.6608681216908103,380.186
66,30,100,126,0.03619451958059192,22058.362,1.6135543615952477,92.34775
67,30,100,127,0.03708930092652991,22081.349,1.563307975503715,352.021
68,30,100,127,0.037739984517862604,22093.286,1.5500334065511774,88.73825
69,30,100,126,0.03796994889252877,22098.925,1.5478796826949959,118.11766666666666
70,30,100,127,0.038810286166025894,22131.975,1.480967498242381,113.04866666666668
71,30,100,127,0.03938198469458347,22143.201,1.508296943231441,115.13333333333333
72,30,100,127,0.040037233331571366,22151.871,1.4974956659956418,171.4655
73,30,100,126,0.0401277300590243,22177.888,1.4716728228503566,112.35633333333334
74,30,100,127,0.04060004192691039,22183.573,1.4335164211427125,328.324
75,30,100,126,0.04123757479708993,22192.995,1.4679893290486525,336.218
76,30,100,127,0.042173880252130834,22214.736,1.413410642227843,319.093
77,30,100,127,0.04238484978661756,22221.032,1.4274913459313874,81.7535
78,30,100,127,0.043437998396977213,22242.553,1.3725832573042487,314.43
79,30,100,126,0.04358555168182825,22251.028,1.3278221283319294,304.216
80,30,100,127,0.04416609054227708,22266.778,1.3639648761412635,104.176
81,30,100,126,0.044348277833461236,22274.216,1.3287726832333917,76.11675
82,30,100,127,0.045737090475494006,22284.846,1.310705416646663,300.318
83,30,100,127,0.04564011166788205,22303.301,1.354314144808624,155.157
84,30,100,127,0.04596020664095945,22313.825,1.329836169986908,75.165
85,30,100,127,0.047099372571766183,22320.048,1.3340097136947384,76.42575
86,30,100,127,0.0476583613514162,22327.396,1.2676674012174634,96.835
87,30,100,126,0.04784829691648007,22345.806,1.2706995252722701,291.224
88,30,100,127,0.04848025575243591,22351.374,1.2582926807983315,288.373
89,30,100,127,0.0494904955021729,22358.873,1.2707206729579754,143.81
90,30,100,126,0.04941168634910576,22375.884,1.2846408608343913,73.60125
91,30,100,126,0.050144325448595796,22387.808,1.2477850627511025,286.041
92,30,100,127,0.05105985828757001,22391.654,1.232942572564144,141.302
93,30,100,127,0.05131784439297344,22399.52,1.1921561699496512,89.976
94,30,100,127,0.052324020009020596,22413.37,1.2134867244282737,92.71766666666667
95,30,100,127,0.05261592698639357,22417.792,1.1369388547423889,260.633
96,30,100,126,0.05237352515266288,22427.843,1.1771019599975574,269.893
97,30,100,127,0.05385450253314549,22443.406,1.2042796889243639,92.03466666666667
98,30,100,127,0.054511818855752264,22440.685,1.1417422107439819,65.42925
99,30,100,127,0.05495309257686985,22450.719,1.1377209204947922,130.4215
100,30,100,127,0.05539386022975395,22463.673,1.1537646319976274,264.549
