50,0,100,6,0.07359823987621109,337500,6750000.0,6750.0
51,0,100,6,0.08166626612192582,344250,6750000.0,6750.0
52,0,100,6,0.08314843398289277,351000,6750000.0,6750.0
53,0,100,6,0.07862976658751307,357750,6750000.0,6750.0
54,0,100,5,0.05448515957016467,364500,6750000.0,6750.0
55,0,100,5,0.06908986644371556,371250,6750000.0,6750.0
56,0,100,6,0.0785621629582656,378000,6750000.0,6750.0
57,0,100,6,0.07838116981952599,384750,6750000.0,6750.0
58,0,100,6,0.07957355475583966,391500,3375000.0,3375.0
59,0,100,7,0.09140313472780878,398250,6750000.0,6750.0
60,0,100,7,0.09251535904749227,405000,6750000.0,6750.0
61,0,100,7,0.08980931580989605,411750,6750000.0,6750.0
62,0,100,7,0.09631168812119693,418500,6750000.0,6750.0
63,0,100,6,0.07820460513238972,425250,6750000.0,6750.0
64,0,100,7,0.09287213451051904,432000,6750000.0,6750.0
65,0,100,7,0.08959506774268765,438750,6750000.0,6750.0
66,0,100,7,0.09363091914053454,445500,6750000.0,6750.0
67,0,100,7,0.09252512718637491,452250,6750000.0,6750.0
68,0,100,7,0.09559039294424207,459000,6750000.0,6750.0
69,0,100,7,0.0896531147468918,465750,6750000.0,6750.0
70,0,100,7,0.09176843340681794,472500,6750000.0,6750.0
71,0,100,7,0.09237006005628942,479250,6750000.0,6750.0
72,0,100,7,0.09242299348576279,486000,6750000.0,6750.0
73,0,100,7,0.09543871293315327,492750,6750000.0,6750.0
74,0,100,7,0.09729843708716948,499500,3375000.0,3375.0
75,0,100,7,0.09765570592504799,506250,6750000.0,6750.0
76,0,100,7,0.09733314416413008,513000,6750000.0,6750.0
77,0,100,7,0.09630437633751636,519750,6750000.0,6750.0
78,0,100,7,0.0865360175326128,526500,6750000.0,6750.0
79,0,100,7,0.09288576190627769,533250,6750000.0,6750.0
80,0,100,7,0.09688909424294337,540000,6750000.0,6750.0
81,0,100,7,0.09702684707277481,546750,6750000.0,6750.0
82,0,100,7,0.09616935811933823,553500,6750000.0,6750.0
83,0,100,7,0.09742855917851093,560250,6750000.0,6750.0
84,0,100,7,0.09275891196234008,567000,6750000.0,6750.0
85,0,100,7,0.0933860136976093,573750,6750000.0,6750.0
86,0,100,7,0.08964991294480919,580500,6750000.0,6750.0
87,0,100,7,0.09761625307399956,587250,6750000.0,6750.0
88,0,100,7,0.09803173394722692,594000,6750000.0,6750.0
89,0,100,7,0.0978197954852402,600750,6750000.0,6750.0
90,0,100,8,0.10770538192745858,607500,6750000.0,6750.0
91,0,100,8,0.11062728093887655,614250,6750000.0,6750.0
92,0,100,8,0.10861493748817692,621000,6750000.0,6750.0
93,0,100,8,0.11042711968010595,627750,6750000.0,6750.0
94,0,100,7,0.09879834562933155,634500,6750000.0,6750.0
95,0,100,8,0.10766996508337126,641250,3375000.0,3375.0
96,0,100,8,0.11348671740588459,648000,6750000.0,6750.0
97,0,100,8,0.1130784708249497,654750,6750000.0,6750.0
98,0,100,8,0.11160068895453809,661500,6750000.0,6750.0
99,0,100,8,0.10679643308863837,668250,6750000.0,6750.0
100,0,100,8,0.11270377209987475,675000,6750000.0,6750.0
